城市编码,城市,大类,中类,小类,名称,经度,纬度
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州光大店),108.639076,21.934525
450700,钦州市,医疗保健服务,医药保健销售店,药房,北京同仁堂(钦州店),108.624671,21.961339
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(中央公园店),108.630614,21.930281
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(光大风景店),108.641231,21.935500
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(民兴路店),109.554752,22.267726
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(钦州奥林华府小区店),108.626212,21.931936
450700,钦州市,医疗保健服务,医药保健销售店,药房,明医堂大药房,108.967597,22.516047
450700,钦州市,医疗保健服务,医药保健销售店,药房,志诺药店,109.456324,22.006312
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂大健康药店(盛天名城店),109.273485,22.404541
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心大药房(浦北泰禾新城幸福苑店),109.546882,22.264293
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(灵山燕山药店),109.296111,22.418503
450700,钦州市,医疗保健服务,医药保健销售店,药房,钦州市建设大药房,108.612046,21.962285
450700,钦州市,医疗保健服务,医药保健销售店,药房,长安堂药店,109.301631,22.422199
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(钦州建设路店),108.615419,21.962475
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂中大药房(咸亨·康桥1209店),108.632875,22.024584
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(江南路店),109.289333,22.413559
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州灵山现代城店),109.273247,22.400721
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州康桥店),108.632703,22.024545
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(广西灵山檀圩店),109.207842,22.339199
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(南珠东大街店),108.638562,21.949846
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(钦州永福东大街店),108.650212,21.975550
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(金穗店),108.631486,21.972297
450700,钦州市,医疗保健服务,医药保健销售店,药房,灵山百草中药材铺,109.268773,22.400131
450700,钦州市,医疗保健服务,医药保健销售店,药房,平安药房,109.264915,22.387053
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(水东路店),108.637292,21.950912
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(锦绣尊品小区店),108.630618,21.972284
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州子材西店),108.625605,21.969488
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州扬帆店),108.648622,21.968509
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,康目视光(锦绣家园店),108.632208,21.957424
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(文兴街),108.628423,21.977852
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(钦州新兴西路店),108.614625,21.956543
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,钦州紫薇星专卖店(民安街店),108.637571,21.979276
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(钦州城中南店),108.631064,21.965834
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,无限极(向阳街店),108.631641,21.964334
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州人和春天店),108.652983,21.960040
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂钦州家兴苑七区店,108.602973,21.956113
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(九鸦大药房),108.593357,21.907310
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(钦州御珑湾店),108.655647,21.967887
450700,钦州市,医疗保健服务,医药保健销售店,药房,颐康堂,109.303332,22.411503
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,龙阁养生坊,108.629025,21.962575
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(皇庭店),108.659197,21.965970
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂中大药房(钦州金穗店),108.630563,21.972301
450700,钦州市,医疗保健服务,医药保健销售店,药房,钦州市葆健堂药店,108.633709,21.980467
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(沙寮分店),108.644716,21.933068
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州中地药店),108.649511,21.975387
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,创盛医疗器械,108.615829,21.955611
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(天鹰钦州洪琴店),108.647711,21.960465
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(385分店),108.950976,22.281758
450700,钦州市,医疗保健服务,医药保健销售店,药房,同济堂药店,109.239253,22.161068
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州七里香溪店),108.653153,21.948132
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,一蝉艾灸馆,108.629489,21.945401
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(新光路店),108.636520,21.982637
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药房(浦北金浦店),109.546846,22.264735
450700,钦州市,医疗保健服务,医药保健销售店,药房,南山药房,108.601051,21.750222
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(钦州灵山鸿业店),109.295486,22.421989
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(灵山丰收店),109.302800,22.405388
450700,钦州市,医疗保健服务,医药保健销售店,药房,葆春堂大药房(子材西大街店),108.615853,21.970412
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西众森药业连锁有限公司李字号药店,108.729347,22.057303
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州幸福店),108.637689,22.022719
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(金华路店),108.645659,21.998026
450700,钦州市,医疗保健服务,医药保健销售店,药房,七安堂,108.631314,21.944245
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(鸿发街店),108.630088,21.982294
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(南珠西分店),108.613187,21.968252
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药房(1370分店)(钦州小董店),108.630733,22.221208
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林灵山灵源药房(双鹤一路店),109.288310,22.408215
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州灵山丰收桥店),109.301600,22.418075
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(解放路店),108.451661,22.127384
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,桔色成人(钦州湾大道店),108.628666,21.979091
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(奥林店),108.642115,21.964086
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西国药(港一店),108.601523,21.735217
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,耳康可视采耳馆,108.648094,21.959893
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂大健康药店(那丽丽华路店),108.900319,21.868381
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(钦州恒大店),108.682033,21.962117
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(钦州人民路1店),108.622008,21.953795
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西众森药业连锁有限公司健客大药房,108.676675,21.772404
450700,钦州市,医疗保健服务,医药保健销售店,药房,钦州市祥生药房,108.633881,21.980745
450700,钦州市,医疗保健服务,医药保健销售店,药房,万和医药(时代名城店),108.635853,21.975931
450700,钦州市,医疗保健服务,医药保健销售店,药房,广益药店,109.206675,22.341402
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(钦州青城店),108.626896,21.956782
450700,钦州市,医疗保健服务,医药保健销售店,药房,杏仁堂药店,109.239415,22.159413
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(钦州浦北浦东店),109.550183,22.263496
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州灵山武利人和店),109.236580,22.160781
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州北营店),108.620857,21.978608
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心大药房(友谊家园店),109.299466,22.426922
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,那一夜成人用品,108.628903,21.961515
450700,钦州市,医疗保健服务,医药保健销售店,药房,仁南健康药房,108.653354,21.742774
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(浦北县东风街店),109.557742,22.268580
450700,钦州市,医疗保健服务,医药保健销售店,药房,万和医药(向阳街店),108.625539,21.963253
450700,钦州市,医疗保健服务,医药保健销售店,药房,修正堂药房(咏源分店),108.632800,21.983178
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(鸿康药店),108.613566,21.956759
450700,钦州市,医疗保健服务,医药保健销售店,药房,百姓大药房(民福路店),108.630338,21.968224
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(民安街店),108.631832,21.980614
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(浦北越州店),109.555225,22.257103
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂中大药房(蓬莱大道店),108.660314,21.966098
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(永福西大街店),108.623042,21.978521
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(人民路三店),108.622023,21.955947
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(钦州阳光之春小区店),108.638800,21.991695
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州阳光之春店),108.638881,21.991717
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂大健康药店(锦绣时代广场店),109.290619,22.425096
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(灵山陆屋东江分店),108.951768,22.277293
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(灵山湘桂店),109.299042,22.412219
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(民兴路店),109.552552,22.274577
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州新华店),108.634685,21.957985
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(建设街店),108.622379,21.960010
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(元通·观天下店),108.618769,21.965976
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(东风街店),109.557214,22.268614
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州恒祥店),108.644512,21.951309
450700,钦州市,医疗保健服务,医药保健销售店,药房,宫延楼热灸养生馆北站店,108.634849,22.007823
450700,钦州市,医疗保健服务,医药保健销售店,药房,月月康月子中心,109.296144,22.420614
450700,钦州市,医疗保健服务,医药保健销售店,药房,利洋水产药店(向阳路店),108.510582,21.910576
450700,钦州市,医疗保健服务,医药保健销售店,药房,健济堂(灵山店),109.285233,22.408875
450700,钦州市,医疗保健服务,医药保健销售店,药房,利洋水产药店(犀牛脚店),108.737880,21.638668
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(五利路店),109.237488,22.161399
450700,钦州市,医疗保健服务,医药保健销售店,药房,德国拜耳江沿水产药店,108.739579,21.640515
450700,钦州市,医疗保健服务,医药保健销售店,药房,保安药店,108.937712,21.975733
450700,钦州市,医疗保健服务,医药保健销售店,药房,天和药店,108.608899,22.306130
450700,钦州市,医疗保健服务,医药保健销售店,药房,九林堂药店,108.940482,22.396638
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森医药(五利路店),109.238619,22.160992
450700,钦州市,医疗保健服务,医药保健销售店,药房,黄善祥草药室,108.822646,22.264226
450700,钦州市,医疗保健服务,医药保健销售店,药房,益惠堂药店,109.237420,22.156528
450700,钦州市,医疗保健服务,医药保健销售店,药房,黎氏山草药,108.617694,21.942067
450700,钦州市,医疗保健服务,医药保健销售店,药房,康复药店,108.938446,21.982084
450700,钦州市,医疗保健服务,医药保健销售店,药房,山茶麸特色头疗养生馆(福旺店),109.556708,22.410326
450700,钦州市,医疗保健服务,医药保健销售店,药房,钦州市钦北区脊康椎美健身馆(幸福苑时代名城店),108.636137,21.975658
450700,钦州市,医疗保健服务,医药保健销售店,药房,福农药店,109.109762,22.106799
450700,钦州市,医疗保健服务,医药保健销售店,药房,陆屋新药特药门市部,108.949321,22.280568
450700,钦州市,医疗保健服务,医药保健销售店,药房,百姓安心大药房,108.510955,21.911281
450700,钦州市,医疗保健服务,医药保健销售店,药房,江表药房,108.641010,22.058261
450700,钦州市,医疗保健服务,医药保健销售店,药房,亿兴药店,109.109556,22.231003
450700,钦州市,医疗保健服务,医药保健销售店,药房,廖康药店,108.449844,22.135283
450700,钦州市,医疗保健服务,医药保健销售店,药房,一延药店,109.480896,21.908639
450700,钦州市,医疗保健服务,医药保健销售店,药房,新百科中西药店,108.639539,22.009899
450700,钦州市,医疗保健服务,医药保健销售店,药房,万宝药店,109.208517,22.343990
450700,钦州市,医疗保健服务,医药保健销售店,药房,海生医药冬梅中西药店,108.636000,21.977040
450700,钦州市,医疗保健服务,医药保健销售店,药房,陆阳康民店,108.949533,22.278394
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(水东店),108.637706,21.950483
450700,钦州市,医疗保健服务,医药保健销售店,药房,大华产品授权体验中心,109.298471,22.416838
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂丰大药房,108.649263,21.948631
450700,钦州市,医疗保健服务,医药保健销售店,药房,百康大药房,109.304425,22.420075
450700,钦州市,医疗保健服务,医药保健销售店,药房,超群药店,109.292987,22.376986
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心大药房(灵山江南分店),109.295040,22.417226
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林,109.557996,22.411643
450700,钦州市,医疗保健服务,医药保健销售店,药房,大众百草店,109.207555,22.344137
450700,钦州市,医疗保健服务,医药保健销售店,药房,北通大药房,109.332614,22.222881
450700,钦州市,医疗保健服务,医药保健销售店,药房,时珍药业(六峰店),109.284401,22.412785
450700,钦州市,医疗保健服务,医药保健销售店,药房,一志药店,109.548620,22.263973
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(杏华堂药店),108.525019,21.980694
450700,钦州市,医疗保健服务,医药保健销售店,药房,老百姓大药房(大番坡店),108.650593,21.844389
450700,钦州市,医疗保健服务,医药保健销售店,药房,老百姓大药房(万锦华府店),108.657625,21.975975
450700,钦州市,医疗保健服务,医药保健销售店,药房,老百姓大药房(康桥店),108.631833,22.024410
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西众森药业连锁有限公司宁和药店,108.940082,22.395806
450700,钦州市,医疗保健服务,医药保健销售店,药房,益嘉医药药店,108.612191,21.898818
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业博泰大药房,108.676644,21.903884
450700,钦州市,医疗保健服务,医药保健销售店,药房,华济堂药店,108.951925,22.282225
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(钦州安定堂药店),108.660373,21.981238
450700,钦州市,医疗保健服务,医药保健销售店,药房,老百姓大药房(广场店),108.628137,21.976839
450700,钦州市,医疗保健服务,医药保健销售店,药房,高济药房,108.634776,22.104471
450700,钦州市,医疗保健服务,医药保健销售店,药房,聚源堂大药房,109.300750,22.419654
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(文峰南路店),108.616036,21.954910
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(灵山坪洋店),109.214475,22.512375
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西众森药业鑫仁康药店,108.649986,21.969074
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂中大药房(碧桂园店),109.528538,22.262989
450700,钦州市,医疗保健服务,医药保健销售店,药房,国发医药(福钦堂店),108.645538,21.957467
450700,钦州市,医疗保健服务,医药保健销售店,药房,老百姓大药房(恒大绿洲店),108.682098,21.962242
450700,钦州市,医疗保健服务,医药保健销售店,药房,培元堂药店,109.303129,22.413856
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂中大药房(浦北县新保健院店),109.550284,22.284355
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(金浦大道店),109.553141,22.263722
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂中大药房(金华路店),108.646650,21.997493
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西国药,108.652937,21.742988
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业,109.468304,22.183159
450700,钦州市,医疗保健服务,医药保健销售店,药房,老百姓大药房(湘桂店),109.298780,22.412095
450700,钦州市,医疗保健服务,医药保健销售店,药房,万和医药,108.664511,21.760802
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂中大药房,108.740854,21.641474
450700,钦州市,医疗保健服务,医药保健销售店,药房,钦州市钦州港老百姓大药房,108.665850,21.722447
450700,钦州市,医疗保健服务,医药保健销售店,药房,老百姓大药房(山水荔城店),109.280186,22.395811
450700,钦州市,医疗保健服务,医药保健销售店,药房,寿康药店,108.637877,22.009873
450700,钦州市,医疗保健服务,医药保健销售店,药房,民众药业,108.938251,21.981751
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业,108.899826,21.868206
450700,钦州市,医疗保健服务,医药保健销售店,药房,康禾药业龙门旗舰店,109.468990,22.180123
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(丽丰路店),108.900862,21.865776
450700,钦州市,医疗保健服务,医药保健销售店,药房,普康药业仁康大药房,109.781055,22.557369
450700,钦州市,医疗保健服务,医药保健销售店,药房,平安药店,108.709996,22.397082
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(X315店),109.332101,22.223323
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州蓬莱北大道店),108.660462,21.979842
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业,108.809627,21.648010
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(富民路店),109.492625,22.379921
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(新兴街店),109.453912,22.006915
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(解放北街店),109.479761,21.907137
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(解放路店),109.413471,22.128786
450700,钦州市,医疗保健服务,医药保健销售店,药房,国发医药(惠民大药房),108.630716,22.023924
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(新兴街店),108.966464,22.518395
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业,109.036747,21.930415
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(新城三路店),109.432435,22.510027
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(永益药店),108.620949,21.967449
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂健康大药房(钦州大寺镇店),108.452710,22.126087
450700,钦州市,医疗保健服务,医药保健销售店,药房,荣康药业,109.628679,22.568096
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州家兴店),108.602775,21.956985
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(钦州丽景天下小区店),108.610631,21.943805
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西国药,108.636837,21.976364
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(福盛家园店),108.639761,22.002964
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(新睦东街店),109.803307,22.347149
450700,钦州市,医疗保健服务,医药保健销售店,药房,万寿堂药店(万宝路店),109.506003,22.584028
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心医药(浦北张黄商场),109.454708,22.006154
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(人民路店),108.635460,22.105753
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西钦州市众森药业富连康药店,108.614238,21.962354
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(南珠西大街店),108.618625,21.965325
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(浦北奥园广场店),109.537752,22.263928
450700,钦州市,医疗保健服务,医药保健销售店,药房,安康药店,109.558432,22.410279
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂大健康药店,109.453924,22.006874
450700,钦州市,医疗保健服务,医药保健销售店,药房,金源中草药堂,109.546925,22.265460
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(解放路店),109.556544,22.267396
450700,钦州市,医疗保健服务,医药保健销售店,药房,康禾药业连锁,109.519130,22.595515
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业,108.639098,22.056712
450700,钦州市,医疗保健服务,医药保健销售店,药房,老百姓大药房(兴桂路店),108.655557,21.947262
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(大井店),108.642337,22.059964
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业,108.577399,21.915391
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂中大药房(海伦堡分公司店),108.639393,22.025583
450700,钦州市,医疗保健服务,医药保健销售店,药房,好药师大药房,108.617064,21.942652
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西国药五利钦浦路分店,109.241596,22.166981
450700,钦州市,医疗保健服务,医药保健销售店,药房,老百姓大药房(山水江南店),109.294329,22.400236
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(尖山店),108.600355,21.930374
450700,钦州市,医疗保健服务,医药保健销售店,药房,仁泰大药房,109.118546,22.324453
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(隆岗路店),109.033668,22.279533
450700,钦州市,医疗保健服务,医药保健销售店,药房,万和医药七里香溪分店,108.652107,21.944157
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(望海四巷店),108.636187,22.008321
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州同济店),108.631846,22.027265
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州浦北青华园店),109.534766,22.256682
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林浦北心安药房,109.641687,22.645134
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林药店(十里路店),109.264088,22.388621
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(家兴苑四区东面道路店),108.660472,21.991735
450700,钦州市,医疗保健服务,医药保健销售店,药房,国药商城,108.601849,21.729988
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西国药(钦州港七店),108.601920,21.732147
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(平流店),108.523692,21.979425
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(向阳路店),108.510270,21.911603
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西众森药业公司(颜屋二路店),108.762713,22.156571
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(人民路店),108.937461,21.979241
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(五利路店),109.234345,22.158080
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(X375店),108.849223,22.370214
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林,109.332867,22.222214
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(北通一心医药),109.331721,22.223333
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂,109.559240,22.409118
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业,109.555616,22.409144
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业,109.529655,22.263845
450700,钦州市,医疗保健服务,医药保健销售店,药房,百姓大药房(海景一街店),108.601053,21.736288
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州浦北解放店),109.558529,22.278135
450700,钦州市,医疗保健服务,医药保健销售店,药房,宫延楼热灸养生馆(东升市场店),108.650383,21.977517
450700,钦州市,医疗保健服务,医药保健销售店,药房,阳光医药,109.505916,22.584016
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业百年兴华药店,108.613721,21.954428
450700,钦州市,医疗保健服务,医药保健销售店,药房,一通大药房,109.558135,22.410494
450700,钦州市,医疗保健服务,医药保健销售店,药房,众生药店,108.681975,21.960375
450700,钦州市,医疗保健服务,医药保健销售店,药房,阳光医药,109.305854,22.407912
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(解放路店),109.414953,22.126148
450700,钦州市,医疗保健服务,医药保健销售店,药房,阳光医药,109.251418,22.265614
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(建设路店),109.451845,22.010167
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心大药房(灵山解放街分店),109.301555,22.421682
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(海丽街店),108.604271,21.746592
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林那彭店,108.938708,21.980701
450700,钦州市,医疗保健服务,医药保健销售店,药房,源和堂药店(中秀路店),109.507499,22.583288
450700,钦州市,医疗保健服务,医药保健销售店,药房,新特药服务中心(明阳街店),108.631515,21.962686
450700,钦州市,医疗保健服务,医药保健销售店,药房,沁心药店,109.465660,22.183955
450700,钦州市,医疗保健服务,医药保健销售店,药房,聚福堂药店(兴隆街店),109.114921,22.110918
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(皇庭天麓湖店),108.666255,21.965947
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西国药,108.658302,21.975972
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂中大药房(富民路店),108.653648,21.954695
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(向阳路店),108.948986,22.280987
450700,钦州市,医疗保健服务,医药保健销售店,药房,一心堂(钦州天和府邸小区店),108.660383,21.970994
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业(振平街店),109.108963,22.229558
450700,钦州市,医疗保健服务,医药保健销售店,药房,国发医药(S311店),108.524643,21.979492
450700,钦州市,医疗保健服务,医药保健销售店,药房,桂中大药房(浦北越州大道店),109.555497,22.257199
450700,钦州市,医疗保健服务,医药保健销售店,药房,康禾药业(龙门康宁药店),109.466693,22.182014
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(钦州灵山人民路店),109.298776,22.424398
450700,钦州市,医疗保健服务,医药保健销售店,药房,广西众森医药连锁百家康药店,108.265514,22.136354
450700,钦州市,医疗保健服务,医药保健销售店,药房,健民大药房(乐建路店),109.518363,22.595558
450700,钦州市,医疗保健服务,医药保健销售店,药房,仁心药店,109.207761,22.340952
450700,钦州市,医疗保健服务,医药保健销售店,药房,大参林(永平街店),109.629430,22.568921
450700,钦州市,医疗保健服务,医药保健销售店,药房,众森药业,109.441398,22.003251
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,爱情加油站商店,108.601299,21.736824
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,情趣生活馆,109.272423,22.383656
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,钦州市钦南区义义互生生活用品馆,108.620948,21.929151
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,一一养生馆,108.614640,21.952086
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,月月康新产康(锦绣店),108.633046,21.958452
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,24小时情趣优品,108.628041,21.959949
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,好宜生医疗器械连锁(灵山健康店),109.292739,22.420735
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,野幽成人(新凤街店),109.296011,22.418373
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,百年姜祖养生馆,108.624971,21.953477
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,乐泰亮甲(东升农贸市场店),108.648981,21.977650
450700,钦州市,医疗保健服务,医药保健销售店,医疗保健用品,正古堂筋骨疼痛理疗馆,109.293225,22.421273
